clFile,indexNum,actorID,tag,actorMappingTag,name,tlkStringID
mrl000_marethari6129401,6,9,merrill,gen00fl_merrill,gen00fl_merrill,6129401
pro000_colonel_ewald6047383,Awakened,Awakened,Unknown,Unknown,Unknown,6047383
pro000_colonel_ewald6047383,5,7,player,PLAYER,PLAYER,6047383
dae000_quintus6155249,1,2,quintus,dae000cr_quintus,dae000cr_quintus,6155249
zz_vault_debug6201723,Awakened,Awakened,speaker,speaker,speaker,6201723
zz_vault_debug6201723,2,4,speaker,PLAYER,PLAYER,6201723
mcr310_argument6127560,Awakened,Awakened,anders_cu,anders_cu,anders_cu,6127560
mcr310_argument6127560,6,8,anders,gen00fl_anders,gen00fl_anders,6127560
mcr310_sibling6103595,Awakened,Awakened,carver,carver,carver,6103595
mcr310_sibling6103595,Awakened,Awakened,carver,carver,carver,4288863700
mcr310_sibling6103595,7,10,carver,gen00fl_carver,gen00fl_carver,6103595
vrc221_bartrand6043286,Awakened,Awakened,Unknown,Unknown,Unknown,6043286
vrc221_bartrand6043286,7,9,player,PLAYER,PLAYER,6043286
gen00fl_isabela_init6110211,Awakened,Awakened,f_actor1_player,f_actor1_player,f_actor1_player,6110211
gen00fl_isabela_init6110211,3,5,f_actor1_player,PLAYER,PLAYER,6110211
mrl351_pridedemon6170228,Awakened,Awakened,place2,place2,place2,6165555
mrl351_pridedemon6170228,5,4,pridedemon,mrl351cr_pridedemon,mrl351cr_pridedemon,6170228
dae000_gamlen6165969,Awakened,Awakened,Unknown,Unknown,Unknown,6165969
dae000_gamlen6165969,8,10,player,PLAYER,PLAYER,6165969
follower_banter6165424,1,2,speaker,gen00fl_merrill,gen00fl_merrill,6165424
mag100_cullen6092276,Awakened,Awakened,Unknown,Unknown,Unknown,6092276
mag100_cullen6092276,6,8,actor1,PLAYER,PLAYER,6092276
zz_followers_banter6158583,1,2,speaker,gen00fl_fenris,gen00fl_fenris,6158583
gen00fl_merrill6115792,Awakened,Awakened,cam_pc_mrl_start_m,cam_pc_mrl_start_m,cam_pc_mrl_start_m,6115792
gen00fl_merrill6115792,4,4,merrill_start,gen00fl_merrill,gen00fl_merrill,6115792
gen00fl_merrill6115792,4,4,merrill_start,gen00fl_merrill,gen00fl_merrill,6116040
gen00fl_merrill6115792,4,4,merrill_start,gen00fl_merrill,gen00fl_merrill,6116043
mag100_cullen6140960,Awakened,Awakened,actor1,actor1,actor1,6140960
mag100_cullen6140960,6,8,actor1,PLAYER,PLAYER,6140960
mrl351_pridedemon6165555,Awakened,Awakened,place2,place2,place2,6165555
mrl351_pridedemon6165555,5,4,pridedemon,mrl351cr_pridedemon,mrl351cr_pridedemon,6165555
gen00fl_fenris6112059,Awakened,Awakened,cam2_1_1,cam2_1_1,cam2_1_1,6112059
gen00fl_fenris6112059,Awakened,Awakened,cam1_2_1,cam1_2_1,cam1_2_1,4288855236
gen00fl_fenris6112059,3,6,fenris,gen00fl_fenris,gen00fl_fenris,6112059
dae000_madam_lusine6152173,Awakened,Awakened,1_lusine,1_lusine,1_lusine,6152173
dae000_madam_lusine6152173,2,4,1_lusine,dae00cr_madam_lusine,dae00cr_madam_lusine,6152173
qcr220_orsino6061343,Awakened,Awakened,meredith,meredith,meredith,6061343
qcr220_orsino6061343,2,4,meredith,dae200cr_meredith,dae200cr_meredith,6061343
follower_banter6141511,1,2,speaker,gen00fl_fenris,gen00fl_fenris,6141511
gen00fl_fenris6128066,Awakened,Awakened,cam2_1_1exb,cam2_1_1exb,cam2_1_1exb,6128066
gen00fl_fenris6128066,2,4,fenris2,gen00fl_fenris,gen00fl_fenris,6128066
mag101_grace6034051,Awakened,Awakened,Unknown,Unknown,Unknown,6034051
mag101_grace6034051,Awakened,Awakened,Unknown,Unknown,Unknown,4288933244
mag101_grace6034051,6,9,actor2_grace,mag101cr_grace,mag101cr_grace,6034051
follower_banter6141680,1,2,speaker,gen00fl_aveline,gen00fl_aveline,6141680
mag121_idunna6083959,Awakened,Awakened,cam_2_player_ots2,cam_2_player_ots2,cam_2_player_ots2,6083959
mag121_idunna6083959,6,8,2_player,PLAYER,PLAYER,6083959
gen00fl_fenris6112119,Awakened,Awakened,Unknown,Unknown,Unknown,6112119
gen00fl_fenris6112119,3,5,player,PLAYER,PLAYER,6112119
gen00fl_sebastian6177923,Awakened,Awakened,playerb,playerb,playerb,6177923
gen00fl_sebastian6177923,3,5,playerb,PLAYER,PLAYER,6177923
mrl150_merrill6085739,Awakened,Awakened,cam1_2_1,cam1_2_1,cam1_2_1,6085739
mrl150_merrill6085739,6,8,player,PLAYER,PLAYER,6085739
gen00fl_aveline6116724,Awakened,Awakened,actor1,actor1,actor1,6116724
gen00fl_aveline6116724,6,8,actor1,PLAYER,PLAYER,6116724
zz_ave_debug6056774,Awakened,Awakened,speaker,speaker,speaker,6056774
zz_ave_debug6056774,2,4,speaker,PLAYER,PLAYER,6056774
zz_qun_debug6064337,Awakened,Awakened,speaker,speaker,speaker,6064337
zz_qun_debug6064337,2,4,speaker,PLAYER,PLAYER,6064337
dae000cr_grand_cleric6148121,Awakened,Awakened,player,player,player,6148121
dae000cr_grand_cleric6148121,6,8,player,PLAYER,PLAYER,6148121
gen00fl_anders6196821,1,2,speaker,gen00fl_anders,gen00fl_anders,6196821
zz_and_debug6134138,Awakened,Awakened,speaker,speaker,speaker,6134138
zz_and_debug6134138,2,4,speaker,PLAYER,PLAYER,6134138
dae000_keep_male_servant_mo6161482,1,2,speaker,dae021_guardsman_garol,dae021_guardsman_garol,6161482
zz_isa_debug6133219,Awakened,Awakened,speaker,speaker,speaker,6133219
zz_isa_debug6133219,2,4,speaker,PLAYER,PLAYER,6133219
mag100_thrask6031976,Awakened,Awakened,thrask,thrask,thrask,6031976
mag100_thrask6031976,Awakened,Awakened,player,player,player,4288935319
mag100_thrask6031976,6,9,thrask,mag100cr_thrask,mag100cr_thrask,6031976
dae011_corff_sta6164574,1,2,speaker,dae011cr_bartender_friend,dae011cr_bartender_friend,6164574
one110_tree_minder6140864,Awakened,Awakened,gen00fl_isabela,gen00fl_isabela,gen00fl_isabela,6140864
one110_tree_minder6140864,Hench,Hench,gen00fl_isabela,gen00fl_isabela,gen00fl_isabela,6140864
gen00fl_aveline6122749,Awakened,Awakened,actor2,actor2,actor2,6122749
gen00fl_aveline6122749,5,7,actor2,gen00fl_aveline,gen00fl_aveline,6122749
clf260_harley6069954,Awakened,Awakened,actor2,actor2,actor2,6069954
clf260_harley6069954,Awakened,Awakened,actor1,actor1,actor1,4288897341
clf260_harley6069954,3,6,actor2,clf260cr_harley,clf260cr_harley,6069954
dae000_pc_home_ambients6208478,1,2,speaker,PLAYER,PLAYER,6208478
gen00fl_bethany6102783,Awakened,Awakened,cam_player_bethany_ots2,cam_player_bethany_ots2,cam_player_bethany_ots2,6102783
gen00fl_bethany6102783,Awakened,Awakened,Unknown,Unknown,Unknown,6102783
gen00fl_bethany6102783,3,4,bethany,gen00fl_bethany,gen00fl_bethany,6102783
mag120_macha6080632,Awakened,Awakened,macha,macha,macha,6080632
mag120_macha6080632,Awakened,Awakened,macha,macha,macha,4288886663
mag120_macha6080632,6,9,macha,mag120cr_macha,mag120cr_macha,6080632
dae000_orana6149035,Awakened,Awakened,orana,orana,orana,6149035
dae000_orana6149035,Awakened,Awakened,cam1_2_1,cam1_2_1,cam1_2_1,4288818260
dae000_orana6149035,3,6,orana,fen200cr_orana,fen200cr_orana,6149035
mag330_walter6045979,Awakened,Awakened,walter,walter,walter,6045979
mag330_walter6045979,Awakened,Awakened,walter,walter,walter,4288921316
mag330_walter6045979,8,11,walter,mag330cr_walter,mag330cr_walter,6045979
gen00fl_merrill6145139,Awakened,Awakened,cam_mrl_side,cam_mrl_side,cam_mrl_side,6145139
gen00fl_merrill6145139,2,4,merrill,gen00fl_merrill,gen00fl_merrill,6145139
gen00fl_merrill6119653,Awakened,Awakened,cam_mrl_pc_ots,cam_mrl_pc_ots,cam_mrl_pc_ots,6119653
gen00fl_merrill6119653,2,4,mrl_closetoplayer,gen00fl_merrill,gen00fl_merrill,6119653
gen00fl_anders6107509,Awakened,Awakened,cam_anders_start,cam_anders_start,cam_anders_start,6107509
gen00fl_anders6107509,2,4,other_person,dae200cr_bran,dae200cr_bran,6107509
dae000_bartrand6206873,Awakened,Awakened,gen00fl_carver,gen00fl_carver,gen00fl_carver,6206873
dae000_bartrand6206873,Hench,Hench,gen00fl_carver,gen00fl_carver,gen00fl_carver,6206873
dre000_varric6034627,Awakened,Awakened,Unknown,Unknown,Unknown,0
dre000_varric6034627,Awakened,Awakened,Unknown,Unknown,Unknown,0
dre000_varric6034627,9,7,,gen00fl_varric,gen00fl_varric,6034627
dre000_varric6034627,10,8,,PLAYER,PLAYER,6217858
follower_banter6173377,1,2,speaker,gen00fl_isabela,gen00fl_isabela,6173377
mer320_hubert6053697,Awakened,Awakened,b_actor1_post_conflict,b_actor1_post_conflict,b_actor1_post_conflict,6053697
mer320_hubert6053697,Awakened,Awakened,b_cam1_5_1,b_cam1_5_1,b_cam1_5_1,4288913598
mer320_hubert6053697,11,14,b_actor1_post_conflict,mer341cr_earl,mer341cr_earl,6053697
mag360_alain6044619,Awakened,Awakened,Unknown,Unknown,Unknown,6044619
mag360_alain6044619,Awakened,Awakened,cam_playerb_ots,cam_playerb_ots,cam_playerb_ots,4288922676
mag360_alain6044619,7,15,hostage_isabela,mag360cr_hostage_isabela,mag360cr_hostage_isabela,6044619
zz_ave_debug6064112,Awakened,Awakened,speaker,speaker,speaker,6064112
zz_ave_debug6064112,2,4,speaker,PLAYER,PLAYER,6064112
dre000_dougal6131148,Awakened,Awakened,player,player,player,6131148
dre000_dougal6131148,6,8,player,PLAYER,PLAYER,6131148
mcr371_hostile_aveline6082183,Awakened,Awakened,cam1_2_1_frd,cam1_2_1_frd,cam1_2_1_frd,6082183
mcr371_hostile_aveline6082183,12,14,player,PLAYER,PLAYER,6082183
nat320_delilah6065949,Awakened,Awakened,actor2,actor2,actor2,6065949
nat320_delilah6065949,5,7,actor2,nat320cr_delilah,nat320cr_delilah,6065949
follower_banter6149208,1,2,speaker,gen00fl_merrill,gen00fl_merrill,6149208
follower_banter6149199,1,2,speaker,gen00fl_carver,gen00fl_carver,6149199
zz_followers_banter6157928,1,2,speaker,gen00fl_carver,gen00fl_carver,6157928
gen00fl_varric6063870,Awakened,Awakened,gen00fl_carver,gen00fl_carver,gen00fl_carver,6063870
gen00fl_varric6063870,Hench,Hench,gen00fl_carver,gen00fl_carver,gen00fl_carver,6063870
dae300_cullen6140638,Awakened,Awakened,Unknown,Unknown,Unknown,6140638
dae300_cullen6140638,6,8,actor1,PLAYER,PLAYER,6140638
pro000_meeran6048802,Awakened,Awakened,pc,pc,pc,6048802
pro000_meeran6048802,5,7,pc,PLAYER,PLAYER,6048802
follower_banter6141616,1,2,speaker,gen00fl_anders,gen00fl_anders,6141616
mer220_hubert6041206,Awakened,Awakened,Unknown,Unknown,Unknown,6041206
mer220_hubert6041206,6,8,actor1,PLAYER,PLAYER,6041206
zz_lgt_2_debug6174316,Awakened,Awakened,speaker,speaker,speaker,6174316
zz_lgt_2_debug6174316,2,4,speaker,PLAYER,PLAYER,6174316
gen00fl_merrill6106435,Awakened,Awakened,cam_mrl_shy,cam_mrl_shy,cam_mrl_shy,6106435
gen00fl_merrill6106435,5,7,merrill1,gen00fl_merrill,gen00fl_merrill,6106435
dae000_fenarel6133377,1,2,speaker,dae000cr_fenarel,dae000cr_fenarel,6133377
zz_qun_debug6028901,Awakened,Awakened,speaker,speaker,speaker,6028901
zz_qun_debug6028901,2,4,speaker,PLAYER,PLAYER,6028901
ave200_donnic6112142,Awakened,Awakened,Unknown,Unknown,Unknown,6112142
ave200_donnic6112142,6,8,actor2,PLAYER,PLAYER,6112142
gen00fl_anders6113058,Awakened,Awakened,anders,anders,anders,6113058
gen00fl_anders6113058,Awakened,Awakened,player,player,player,4288854237
gen00fl_anders6113058,6,9,anders,gen00fl_anders,gen00fl_anders,6113058
dae000_madam_lusine6152274,Awakened,Awakened,1_lusine,1_lusine,1_lusine,6152274
dae000_madam_lusine6152274,2,4,1_lusine,dae00cr_madam_lusine,dae00cr_madam_lusine,6152274
follower_banter6148024,1,2,speaker,gen00fl_anders,gen00fl_anders,6148024
dae000_hate_follower_react6103210,1,2,speaker,gen00fl_bethany,gen00fl_bethany,6103210
mcr370_assignments6081692,Awakened,Awakened,player_cu_2,player_cu_2,player_cu_2,6081692
mcr370_assignments6081692,13,15,player,PLAYER,PLAYER,6081692
dae000_arishok6078183,Awakened,Awakened,Unknown,Unknown,Unknown,6078183
dae000_arishok6078183,10,12,pc_2,PLAYER,PLAYER,6078183
pro000_colonel_ewald6040575,Awakened,Awakened,Unknown,Unknown,Unknown,6040575
pro000_colonel_ewald6040575,5,7,player,PLAYER,PLAYER,6040575
one100_party_comments6133500,1,2,speaker,gen00fl_varric,gen00fl_varric,6133500
follower_banter6169837,1,2,speaker,gen00fl_varric,gen00fl_varric,6169837
mcr310_confused_guard6077059,Awakened,Awakened,cam1_2_1,cam1_2_1,cam1_2_1,6077059
mcr310_confused_guard6077059,19,21,player,PLAYER,PLAYER,6077059
gen00fl_isabela_init6110287,Awakened,Awakened,f_actor2_isabela,f_actor2_isabela,f_actor2_isabela,6110287
gen00fl_isabela_init6110287,2,4,f_actor2_isabela,gen00fl_isabela,gen00fl_isabela,6110287
zz_rdr_debug6066634,Awakened,Awakened,speaker,speaker,speaker,6066634
zz_rdr_debug6066634,2,4,speaker,PLAYER,PLAYER,6066634
mag100_karras6034692,Awakened,Awakened,Unknown,Unknown,Unknown,6034692
mag100_karras6034692,9,11,b_actor1_player,PLAYER,PLAYER,6034692
mag120_macha6044541,1,2,speaker,mag120cr_macha,mag120cr_macha,6044541
zz_dae_debug6029184,Awakened,Awakened,speaker,speaker,speaker,6029184
zz_dae_debug6029184,2,4,speaker,PLAYER,PLAYER,6029184
lgt000_chanter6147394,1,2,speaker,dae000cr_chanter,dae000cr_chanter,6147394
gen00fl_varric6107287,Awakened,Awakened,player,player,player,6107287
gen00fl_varric6107287,3,5,player,PLAYER,PLAYER,6107287
mer240_jansen6050417,Awakened,Awakened,actor1,actor1,actor1,6050417
mer240_jansen6050417,11,13,actor1,PLAYER,PLAYER,6050417
dae300_bran6142928,Awakened,Awakened,actor2,actor2,actor2,6142928
dae300_bran6142928,Awakened,Awakened,actor2,actor2,actor2,4288824367
dae300_bran6142928,Awakened,Awakened,cam1_2_1,cam1_2_1,cam1_2_1,4288824367
dae300_bran6142928,4,8,actor2,dae300cr_bran,dae300cr_bran,6142928
gen00fl_bethany6028804,Awakened,Awakened,player,player,player,6028804
gen00fl_bethany6028804,5,7,player,PLAYER,PLAYER,6028804
mag110_vincento6017808,Awakened,Awakened,gen00fl_bethany,gen00fl_bethany,gen00fl_bethany,6017808
mag110_vincento6017808,Hench,Hench,gen00fl_bethany,gen00fl_bethany,gen00fl_bethany,6017808
mag110_cut_abomination6037102,1,2,speaker,mag110cr_abomination,mag110cr_abomination,6037102
gen00fl_merrill6108467,Awakened,Awakened,mrl_sitting_cu,mrl_sitting_cu,mrl_sitting_cu,6108467
gen00fl_merrill6108467,5,7,merrill,gen00fl_merrill,gen00fl_merrill,6108467
gen00fl_anders6125130,Awakened,Awakened,cam_anders_start_cu,cam_anders_start_cu,cam_anders_start_cu,6125130
gen00fl_anders6125130,5,7,anders_start,gen00fl_anders,gen00fl_anders,6125130
dae000cr_grand_cleric6178493,1,2,grandcleric,dae000cr_grand_cleric,dae000cr_grand_cleric,6178493
dae000_bartrand6206933,Awakened,Awakened,fc_1_2_2,fc_1_2_2,fc_1_2_2,6206933
dae000_bartrand6206933,Awakened,Awakened,player,player,player,4288760362
dae000_bartrand6206933,5,8,player,PLAYER,PLAYER,6206933
mag291_ntbanter6056609,1,2,speaker,gen00fl_aveline,gen00fl_aveline,6056609
dae000_epic_merchant_26179384,1,2,speaker,lgt000cr_epic_merchant_2,lgt000cr_epic_merchant_2,6179384
gen00fl_anders6207696,Awakened,Awakened,cam_anders_start_cu,cam_anders_start_cu,cam_anders_start_cu,6207696
zz_fol_debug6103797,Awakened,Awakened,speaker,speaker,speaker,6103797
zz_fol_debug6103797,2,4,speaker,PLAYER,PLAYER,6103797
gen00fl_dog6166826,Awakened,Awakened,cam3_2_2,cam3_2_2,cam3_2_2,6166826
gen00fl_dog6166826,3,5,actor3,gen00fl_varric,gen00fl_varric,6166826
gen00fl_aveline6121975,Awakened,Awakened,actor2,actor2,actor2,6121975
gen00fl_aveline6121975,3,5,actor2,PLAYER,PLAYER,6121975
zz_dae_debug6029304,Awakened,Awakened,speaker,speaker,speaker,6029304
zz_dae_debug6029304,2,4,speaker,PLAYER,PLAYER,6029304
follower_banter6173326,1,2,speaker,gen00fl_isabela,gen00fl_isabela,6173326
mag360_alain6044648,Awakened,Awakened,hostage_aveline,hostage_aveline,hostage_aveline,6044648
mag360_alain6044648,7,9,hostage_aveline,mag360cr_hostage_aveline,mag360cr_hostage_aveline,6044648
dre000_dougal6131119,Awakened,Awakened,actor3_varric,actor3_varric,actor3_varric,6131119
dre000_dougal6131119,6,8,actor3_varric,gen00fl_varric,gen00fl_varric,6131119
dae000_meredith6085258,Awakened,Awakened,Unknown,Unknown,Unknown,6085258
dae000_meredith6085258,6,8,player_2,PLAYER,PLAYER,6085258
dae000_arishok6096350,Awakened,Awakened,Unknown,Unknown,Unknown,6096350
dae000_arishok6096350,Awakened,Awakened,Unknown,Unknown,Unknown,4288870945
dae000_arishok6096350,4,6,arishok_sitting,dae000cr_arishok,dae000cr_arishok,6096350
dae000_arishok6096350,4,6,arishok_sitting,dae000cr_arishok,dae000cr_arishok,6096358
dae000_arishok6096350,4,6,arishok_sitting,dae000cr_arishok,dae000cr_arishok,6096361
dae000_arishok6096350,12,14,,PLAYER,PLAYER,6215184
mer221_sabin6045323,Awakened,Awakened,cam4_3_2,cam4_3_2,cam4_3_2,6045323
mer221_sabin6045323,3,5,hubert,mer220cr_hubert,mer220cr_hubert,6045323
dre000_varric6027796,Awakened,Awakened,varric,varric,varric,6027796
dre000_varric6027796,6,7,varric,gen00fl_varric,gen00fl_varric,6027796
lgt310_mag_melson6152133,Awakened,Awakened,Unknown,Unknown,Unknown,6152133
lgt310_mag_melson6152133,7,9,actor2,PLAYER,PLAYER,6152133
dre000_varric6034676,Awakened,Awakened,varric,varric,varric,6034676
dre000_varric6034676,Awakened,Awakened,cam_player_cu,cam_player_cu,cam_player_cu,4288932619
dre000_varric6034676,6,9,varric,gen00fl_varric,gen00fl_varric,6034676
lowtown_argument6169447,1,2,speaker,dae010_arguing_male,dae010_arguing_male,6169447
fen310_varania6118578,Awakened,Awakened,cam1_var_1,cam1_var_1,cam1_var_1,6118578
fen310_varania6118578,9,11,player,PLAYER,PLAYER,6118578
follower_banter6136326,1,2,speaker,gen00fl_anders,gen00fl_anders,6136326
mag371_elsa6041241,Awakened,Awakened,Unknown,Unknown,Unknown,6041241
mag371_elsa6041241,6,8,actor1,PLAYER,PLAYER,6041241
dae100_viscount6103306,Awakened,Awakened,Unknown,Unknown,Unknown,6103306
dae100_viscount6103306,7,9,b_actor1_player,PLAYER,PLAYER,6103306
dae000_hate_enemies6167568,1,2,speaker,lgt000cr_hate_raider,lgt000cr_hate_raider,6167568
mag110_vincento6032991,Awakened,Awakened,actor2,actor2,actor2,6032991
mag110_vincento6032991,Awakened,Awakened,actor1,actor1,actor1,4288934304
mag110_vincento6032991,6,9,actor2,mag110cr_vincento,mag110cr_vincento,6032991
one220_yevhen6105680,1,2,speaker,one220cr_yevhen,one220cr_yevhen,6105680
lgt260_eau_tmp_roderick6143651,1,2,speaker,lgt260cr_eau_tmp_roderick,lgt260cr_eau_tmp_roderick,6143651
dae000_mother6121697,1,2,speaker,dae100cr_mother,dae100cr_mother,6121697
rdr111dg_harbormaster6015971,Awakened,Awakened,Unknown,Unknown,Unknown,6015971
rdr111dg_harbormaster6015971,5,7,player,PLAYER,PLAYER,6015971
mag291_vincento6027386,Awakened,Awakened,a_actor3_feynriel,a_actor3_feynriel,a_actor3_feynriel,6027386
mag291_vincento6027386,Awakened,Awakened,a_actor3_feynriel,a_actor3_feynriel,a_actor3_feynriel,4288939909
mag291_vincento6027386,10,13,a_actor3_feynriel,mag291cr_young_feynriel,mag291cr_young_feynriel,6027386
follower_banter6165632,1,2,speaker,gen00fl_merrill,gen00fl_merrill,6165632
lgt210_magu_selby6142051,Awakened,Awakened,actor2,actor2,actor2,6142051
lgt210_magu_selby6142051,5,7,actor2,lgt210cr_magu_selby,lgt210cr_magu_selby,6142051
gen00fl_anders6142558,Awakened,Awakened,Unknown,Unknown,Unknown,6142558
gen00fl_anders6142558,6,8,actor1,PLAYER,PLAYER,6142558
lowtown_male_urchin_sta6164223,1,2,speaker,dae010_urchin_m1,dae010_urchin_m1,6164223
zz_otl_debug6060662,Awakened,Awakened,speaker,speaker,speaker,6060662
zz_otl_debug6060662,2,4,speaker,PLAYER,PLAYER,6060662
dae000_hate_follower_react6103241,1,2,speaker,gen00fl_merrill,gen00fl_merrill,6103241
qun231_varnell6078091,Awakened,Awakened,Unknown,Unknown,Unknown,6078091
qun231_varnell6078091,11,13,,qun231cr_varnell,qun231cr_varnell,6078091
mer320_hubert6051980,Awakened,Awakened,actor2,actor2,actor2,6051980
mer320_hubert6051980,5,7,actor2,mer320cr_hubert,mer320cr_hubert,6051980
mcr370_meredith6136133,1,2,speaker,mcr370cr_boss_meredith,mcr370cr_boss_meredith,6136133
ser221_gascard6149260,Awakened,Awakened,gascard,gascard,gascard,6149260
ser221_gascard6149260,Awakened,Awakened,cam1_2_2,cam1_2_2,cam1_2_2,4288818035
ser221_gascard6149260,7,10,gascard,ser221cr_gascard,ser221cr_gascard,6149260
dae000_fenarel6133326,1,2,speaker,dae000cr_fenarel,dae000cr_fenarel,6133326
gen00fl_merrill6115755,Awakened,Awakened,cam_pc_mrl_ots_close,cam_pc_mrl_ots_close,cam_pc_mrl_ots_close,6115755
gen00fl_merrill6115755,6,8,player_close,PLAYER,PLAYER,6115755
gen00fl_anders6113009,Awakened,Awakened,Unknown,Unknown,Unknown,6113009
gen00fl_anders6113009,6,8,player,PLAYER,PLAYER,6113009
dae000_arishok6072758,Awakened,Awakened,Unknown,Unknown,Unknown,6072758
dae000_arishok6072758,10,12,pc_2,PLAYER,PLAYER,6072758
mag110_samson6018633,Awakened,Awakened,actor2,actor2,actor2,6018633
mag110_samson6018633,Awakened,Awakened,actor2,actor2,actor2,4288948662
mag110_samson6018633,6,9,actor2,mag110cr_samson,mag110cr_samson,6018633
gen00fl_fenris6126362,Awakened,Awakened,Unknown,Unknown,Unknown,6126362
gen00fl_fenris6126362,3,5,player,PLAYER,PLAYER,6126362
dae000_bartrand6033998,Awakened,Awakened,bartrand,bartrand,bartrand,6033998
dae000_bartrand6033998,2,4,bartrand,dae100cr_bartrand,dae100cr_bartrand,6033998
nat380_party_banter6066173,1,2,speaker,gen00fl_aveline,gen00fl_aveline,6066173
gen00fl_dog6167698,Awakened,Awakened,Unknown,Unknown,Unknown,6167698
gen00fl_dog6167698,4,6,actor1_player,PLAYER,PLAYER,6167698
follower_banter6141804,1,2,speaker,gen00fl_bethany,gen00fl_bethany,6141804
dae000_bartrand6206962,Awakened,Awakened,player,player,player,6206962
dae000_bartrand6206962,Awakened,Awakened,player,player,player,4288760333
dae000_bartrand6206962,5,8,player,PLAYER,PLAYER,6206962
gen00fl_merrill6108436,Awakened,Awakened,mrl_sitting_pc_sitting_ots,mrl_sitting_pc_sitting_ots,mrl_sitting_pc_sitting_ots,6108436
